questionID,course.x,exam_type,creation_dt,creation_time,creation_dt_time.x,examID.x,weekday,marked,minutes_used,correct,q_ordinal,a_ordinal,difficulty,section_minor,section_major,nth_exam,nth_e_or_q,total_exam_time,num_questions,total_correct,exceed_time_limit,EL_begin,EL_change,EL_end,examID,course,creation_dt_time,hrs_since_previous,hrs_since_previous_e
2016-12-02 01:28:06.2800000 +00:00435187.47,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,7.25,0,18,89,7.47,Option Combinations|Put-call parity; Combining options,Options|Hedging and Investment Strategies,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0046517.66,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,7.75,0,1,1,7.66,More General Loan Payments|Unknown time or interest|More General Loan Payments,Amortization Schedule and Sinking Fund|Annuities With Non-contingent Payments|Loans,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0046517.66,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,7.75,0,1,1,7.66,More General Loan Payments|Unknown time or interest|More General Loan Payments,Amortization Schedule and Sinking Fund|Annuities With Non-contingent Payments|Loans,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00488237.27,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,8.133333333333333,0,23,115,7.27,Duration,Immunization|Duration and Convexity|Duration and Convexity,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00488237.27,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,8.133333333333333,0,23,115,7.27,Duration,Immunization|Duration and Convexity|Duration and Convexity,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0049475.42,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,8.233333333333333,0,7,31,5.42,Bond Basics and Pricing|Price of a bond|Bond Basics and Pricing,Bonds|Bonds|Bonds and Stocks,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0049475.42,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,8.233333333333333,0,7,31,5.42,Bond Basics and Pricing|Price of a bond|Bond Basics and Pricing,Bonds|Bonds|Bonds and Stocks,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00589144.78,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,9.816666666666666,NA,14,NA,4.78,Put-Call Parity|Put-call parity; Combining options,Put-Call Parity|Hedging and Investment Strategies,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00589144.78,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,9.816666666666666,NA,14,NA,4.78,Put-Call Parity|Put-call parity; Combining options,Put-Call Parity|Hedging and Investment Strategies,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00605218.05,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,10.083333333333334,NA,21,NA,8.05,Risk management|Hedging Strategies,Hedging and Investment Strategies|Insurance and Hedging,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00605218.05,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,10.083333333333334,NA,21,NA,8.05,Risk management|Hedging Strategies,Hedging and Investment Strategies|Insurance and Hedging,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00634153.59,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,10.566666666666666,NA,15,NA,3.59,Amortizing a loan|Loan Amortization|Loan Amortization,Loans|Amortization Schedule and Sinking Fund|Loans,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:00634153.59,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,10.566666666666666,NA,15,NA,3.59,Amortizing a loan|Loan Amortization|Loan Amortization,Loans|Amortization Schedule and Sinking Fund|Loans,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0066347.36,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.1,1,34,170,7.36,More General Annuities and Annuity Tricks|Inflation,Annuities|NA,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0066347.36,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.1,1,34,170,7.36,More General Annuities and Annuity Tricks|Inflation,Annuities|NA,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0073134.91,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.2166666666666666,0,13,64,4.91,Financial forwards and futures|Forwards and Futures,Forwards and Futures,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0073134.91,FM,e,2016-12-02,1H 28M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.2166666666666666,0,13,64,4.91,Financial forwards and futures|Forwards and Futures,Forwards and Futures,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0077756.68,FM,e,2016-12-02,23H 31M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,12.95,NA,5,NA,6.68,Duration,Immunization|Duration and Convexity|Duration and Convexity,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:0077756.68,FM,e,2016-12-02,23H 31M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,1,12.95,NA,5,NA,6.68,Duration,Immunization|Duration and Convexity|Duration and Convexity,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:007937.89,FM,e,2016-12-02,23H 31M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.3166666666666667,1,3,12,7.89,Convexity|Redington and Full Immunization|Redington and Full Immunization,NA|Immunization|Immunization,12,30,180.41666666666666,35,NA,FALSE,5.57,2.08,5.57,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-02 01:28:06.2800000 +00:007937.89,FM,e,2016-12-02,23H 31M 6S,2016-12-02T01:28:06Z,FM2016-12-02 01:28:06,Friday,0,1.3166666666666667,1,3,12,7.89,Convexity|Redington and Full Immunization|Redington and Full Immunization,NA|Immunization|Immunization,12,30,180.41666666666666,35,NA,FALSE,6.74,3.18,7.24,FM2016-12-02 01:28:06,FM,2016-12-02T01:28:06Z,6.65390277776453,30.59796583334605
2016-12-01 18:48:52.2300000 +00:00256.38,FM,q,2016-12-01,23H 31M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,0.03333333333333333,NA,5,NA,6.38,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,5.45,2.08,5.57,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:00256.38,FM,q,2016-12-01,5M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,0.03333333333333333,NA,5,NA,6.38,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,6.74,3.18,7.24,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:00274235.59,FM,q,2016-12-01,5M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,45.7,NA,3,NA,5.59,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,5.45,2.08,5.57,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:00274235.59,FM,q,2016-12-01,5M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,45.7,NA,3,NA,5.59,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,6.74,3.18,7.24,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0028413.8,FM,q,2016-12-01,5M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,4.733333333333333,1,1,1,3.8,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,5.45,2.08,5.57,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0028413.8,FM,q,2016-12-01,5M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,4.733333333333333,1,1,1,3.8,Yield Rates and Reinvestment Questions|Discounted CF|Yield Rates and Reinvestment Questions,Annuities|NA|Annuities,18,29,68.16666666666667,5,NA,FALSE,6.74,3.18,7.24,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0051547.17,FM,q,2016-12-01,1H 27M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,8.583333333333334,1,4,17,7.17,More General Annuities and Annuity Tricks|Annuities with off payments|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,18,29,68.16666666666667,5,NA,FALSE,5.45,2.08,5.57,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0051547.17,FM,q,2016-12-01,1H 27M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,8.583333333333334,1,4,17,7.17,More General Annuities and Annuity Tricks|Annuities with off payments|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,18,29,68.16666666666667,5,NA,FALSE,6.74,3.18,7.24,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0054728.35,FM,q,2016-12-01,1H 27M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,9.116666666666667,NA,2,NA,8.35,More General Annuities and Annuity Tricks|Arithmetic progression|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,18,29,68.16666666666667,5,NA,FALSE,5.45,2.08,5.57,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-12-01 18:48:52.2300000 +00:0054728.35,FM,q,2016-12-01,1H 27M 52S,2016-12-01T18:48:52Z,FM2016-12-01 18:48:52,Thursday,0,9.116666666666667,NA,2,NA,8.35,More General Annuities and Annuity Tricks|Arithmetic progression|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,18,29,68.16666666666667,5,NA,FALSE,6.74,3.18,7.24,FM2016-12-01 18:48:52,FM,2016-12-01T18:48:52Z,23.9440630555815,NA
2016-11-30 18:52:13.6030000 +00:00122223.55,FM,e,2016-11-30,1H 27M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.033333333333333,1,22,108,3.55,Constant Force of interest|Force of Interest|Force of Interest,Time Value of Money|Interest Measurement|Interest Measurement,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00122223.55,FM,e,2016-11-30,3H 38M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.033333333333333,1,22,108,3.55,Constant Force of interest|Force of Interest|Force of Interest,Time Value of Money|Interest Measurement|Interest Measurement,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00137212.43,FM,e,2016-11-30,3H 38M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.283333333333333,1,21,103,2.43,Interest Rate Swaps|Interest Rate Swaps|Swaps,Swaps|Interest Rates|Derivative Markets,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00137212.43,FM,e,2016-11-30,3H 38M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.283333333333333,1,21,103,2.43,Interest Rate Swaps|Interest Rate Swaps|Swaps,Swaps|Interest Rates|Derivative Markets,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00150127.45,FM,e,2016-11-30,3H 38M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.5,1,12,57,7.45,Financial forwards and futures|Forwards and Futures,Forwards and Futures,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00150127.45,FM,e,2016-11-30,3H 38M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.5,1,12,57,7.45,Financial forwards and futures|Forwards and Futures,Forwards and Futures,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00153174.85,FM,e,2016-11-30,4H 12M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.55,1,17,83,4.85,Convexity,Duration and Convexity|Duration and Convexity|NA,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00153174.85,FM,e,2016-11-30,4H 12M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.55,1,17,83,4.85,Convexity,Duration and Convexity|Duration and Convexity|NA,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00160355.65,FM,e,2016-11-30,4H 12M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.6666666666666665,1,35,171,5.65,Swaps|Commodity Swaps,Derivative Markets|Swaps,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00160355.65,FM,e,2016-11-30,4H 12M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.6666666666666665,1,35,171,5.65,Swaps|Commodity Swaps,Derivative Markets|Swaps,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:0016163.73,FM,e,2016-11-30,4H 12M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.683333333333333,1,6,26,3.73,Put-call parity; Combining options|Option Combinations,Hedging and Investment Strategies|Options,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:0016163.73,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,2.683333333333333,1,6,26,3.73,Put-call parity; Combining options|Option Combinations,Hedging and Investment Strategies|Options,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00210346.09,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,3.5,1,34,170,6.09,More General Annuities and Annuity Tricks|Annuities with off payments|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00210346.09,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,3.5,1,34,170,6.09,More General Annuities and Annuity Tricks|Annuities with off payments|More General Annuities and Annuity Tricks,Annuities|Annuities With Non-contingent Payments|Annuities,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00223236.26,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,3.716666666666667,0,23,113,6.26,Hedging Strategies|Risk management,Insurance and Hedging|Hedging and Investment Strategies,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00223236.26,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,3.716666666666667,0,23,113,6.26,Hedging Strategies|Risk management,Insurance and Hedging|Hedging and Investment Strategies,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00244114.7,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.066666666666666,1,11,51,4.7,Time Value of Money|Constant Force of interest|Time Value of Money,Interest Measurement|Time Value of Money|Interest Measurement,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00244114.7,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.066666666666666,1,11,51,4.7,Time Value of Money|Constant Force of interest|Time Value of Money,Interest Measurement|Time Value of Money|Interest Measurement,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00251308.82,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.183333333333334,1,30,150,8.82,Loan Amortization|Amortizing a loan|Loan Amortization,Amortization Schedule and Sinking Fund|Loans|Loans,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00251308.82,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.183333333333334,1,30,150,8.82,Loan Amortization|Amortizing a loan|Loan Amortization,Amortization Schedule and Sinking Fund|Loans|Loans,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00257164.83,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.283333333333333,1,16,77,4.83,Put-call parity; Combining options|Put-Call Parity,Hedging and Investment Strategies|Put-Call Parity,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00257164.83,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.283333333333333,1,16,77,4.83,Put-call parity; Combining options|Put-Call Parity,Hedging and Investment Strategies|Put-Call Parity,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00266295.34,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.433333333333334,1,29,142,5.34,Bond Amortization|Premium and discount|Premium and Discount,Bonds and Stocks|Bonds|Bonds,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00266295.34,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,4.433333333333334,1,29,142,5.34,Bond Amortization|Premium and discount|Premium and Discount,Bonds and Stocks|Bonds|Bonds,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00302287.5,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,1,5.033333333333333,NA,28,NA,7.5,Financial forwards and futures|Forwards and Futures,Forwards and Futures,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00302287.5,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,1,5.033333333333333,NA,28,NA,7.5,Financial forwards and futures|Forwards and Futures,Forwards and Futures,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:0031136.3,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,5.183333333333334,1,3,12,6.3,Bond Amortization|Premium and Discount|Premium and discount,Bonds and Stocks|Bonds|Bonds,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:0031136.3,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,5.183333333333334,1,3,12,6.3,Bond Amortization|Premium and Discount|Premium and discount,Bonds and Stocks|Bonds|Bonds,11,28,180.23333333333332,35,NA,FALSE,6.74,3.18,7.24,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
2016-11-30 18:52:13.6030000 +00:00374143.1,FM,e,2016-11-30,14H 24M 13S,2016-11-30T18:52:13Z,FM2016-11-30 18:52:13,Wednesday,0,6.233333333333333,1,14,66,3.1,Arithmetic progression|Non-level Annuities: Arithmetic|Non-level Annuities: Arithmetic,Annuities With Non-contingent Payments|Annuities|Annuities,11,28,180.23333333333332,35,NA,FALSE,5.45,2.08,5.57,FM2016-11-30 18:52:13,FM,2016-11-30T18:52:13Z,23.0532694444391,23.053269444439145
